0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,13483,10733,9205,9435,6011,7369,8287,7240,2714,13434,9263,7709,7193,8664,13930,13217,9221,11271,10166,9725,4815,15038
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12877,12249,6524,5765,10170,10317,10733,9435,6741,6547,8637,13483,4257,9205,8664,6011,7369,7709,2714,13434,9263,13930,7193,8287,4815,9050,9221,7240,6159,10166,6037,12576
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6741,6547,8637,10733,9435,13483,9205,6011,7369,8287,2714,13434,7709,9263,8664,7240,13930,7193,9221,4815,10166,12576,9050,6159,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,13217,10500,11271,5408,9725,15038,11481,15404,14662,11978,11713,9487,12877,12249,12159,6524,5765,11486,11096,11919,10170,12584,12328,10317,10733,9435,6741,6547,8637,13782,13483,4257,9205,8664
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,13217,5408,14997,11271,9725,10500,15038,11481,12249,6524,15404,14662,11978,9487,11713,11486,12159,11096,5765,10317,12584,12877,11919,12328,10170,4257,6741,6547,8637,10733,9435,13483,9205,6011,13782
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,8982,11098,14997,6524,12249,10500,10317,5765,4257,12877,10170,6547,8637,6741,8287,13483,7240,6011,9205,7369,9435,10733,2714,13434,9263,7709,7193,9221,13930,8664,10166,4815,12576,14200,8985,15050
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,13217,12249,6524,11271,9725,5765,12877,10317,15038,11481,10170,15404,14662,11978,11713,6741,6547,9487,10733,4257,8637,12159,11486,9435,11096,13483,12584,9205,11919,6011,7369,12328
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6547,6741,8637,10733,9435,13483,9205,6011,7369,8287,13217,2714,13434,9263,7709,7240,8664,11271,7193,13930,9725,9221,15038,4815,11481
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,14662,11486,11978,11713,8178,11096,12159,12584,13199,15498,11919,12328,6743,9981,13873,8326,9022,7957,13782,7618,12960,7245,11098,7830,14736,8285,12399,12357,7683,9490,12545,15160,13037,12488,8600,8982
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,9487,14662,11978,11713,11486,11096,12159,7618,12584,7245,11098,8285,11919,12328,8982,14997,5408,10500,6743,13782,12249,6524,9981,13873,7957,5765,12399,12357,12877,10317,12488,8326,12960,9022
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524,12877,5765,10170,13217,10317,11271,10733,9725,9435,6741,6547,8637,15038,11481,4257,13483,9205,6011,7369,8664,14662,11978,11713,15404,12159,2714,7709,9487,13434,9263
15369,13607,12200,15368,7578,9315,14656,14109,8697,11270,7585,12515,10295,9968,10650,12431,14972,12005,7700,9118,10510,14038,10520,12193,9885,12410,10158,7564,6117,8805,11220,11120,10419,8964,13957,7877,12499,10598,13646,10265,6324,5902,3731,11914,10358,12267,8056,10279,6346,12391
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,13217,6741,6547,8637,10733,9435,13483,11271,9205,9725,6011,7369,15038,2714,8287,13434,7709,9263,11481,8664,7240,13930,7193,15404,14662
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,13217,10500,11271,9725,15038,12249,6524,11481,15404,5765,10317,14662,11978,9487,11713,12877,11486,12159,11096,10170,12584,11919,12328,4257,6547,6741,8637,10733,9435,13483,9205,6011,7369
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,11481,9022,15404,8326,8178,9487,11486,11096,14662,11978,11713,13199,15498,12159,12584,6743,7830,12328,14736,11919,8600,9981,13873,7957,12106,14953,13337,2599,12960,7683,9490,12545,7618,13037,7228,7245,15160,7264,8353
13844,7980,11770,12540,10699,10599,4441,13217,11271,9725,15038,11481,8178,15404,9022,9487,13199,15498,8326,11486,11096,14662,11978,11713,12159,12584,12328,6743,11919,7830,14736,9981,8600,13873,7957,12106,7618,13337,14953,12960,7245,7683,9490,12545,13037,2599,8285,11098,15160,5408
13844,7980,12540,11770,10699,10599,9022,7700,8326,15369,9885,11220,13607,8805,7877,12499,12200,15368,10358,12267,11396,4438,4686,7447,7830,14327,7578,10295,14736,8600,9315,12515,14656,14109,12106,12431,4441,8697,7228,10510,12193,8353,6515,2599,7608,4349,8964,7938,10158,9118
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6547,6741,8637,13217,10733,9435,13483,11271,9205,6011,9725,7369,8287,15038,2714,13434,7240,9263,7709,11481,8664,7193,13930,9221,15404
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,11098,7618,7245,8285,8982,14997,10500,5408,12877,5765,12249,10170,6524,10733,10317,9435,6741,6547,8637,13483,9205,8664,7369,4257,6011,7709,2714,9263,13434,13930,7193,9050,4815,9221,6159,8287,7240,10166,6037,12576
7700,11220,9885,9022,8805,7877,12499,10358,12267,11396,4438,4686,7447,14327,15369,13607,12200,15368,8326,10295,12431,4349,7938,12515,12106,7578,7228,9315,14109,14656,8353,6515,7830,10510,12193,11177,7608,8600,14736,8964,10158,8697,5902,2599,11914,7652,10279,9118,10598,6324
13844,7980,12540,11770,10699,15369,13607,10599,12200,15368,7700,7578,9885,9315,11220,14109,14656,8805,10295,12515,7877,12499,10358,12267,8697,12431,11396,4438,4686,10510,12193,11270,7447,7585,14327,9118,9968,10650,10158,8964,5902,12005,14972,10598,11177,11914,6324,3731,10265,10279
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,8285,5408,8982,11098,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,13483,9205,6011,7369,8287,9435,10733,7240,2714,13434,9263,7709,7193,13930,9221,8664,10166,4815,12576,14200,15050,8985
15369,13607,7578,12200,15368,9315,14656,14109,8697,11270,7585,12515,10295,9968,10650,14972,12005,14038,9118,12431,10520,10510,12193,7700,12410,7564,10158,6117,11120,10419,13957,8964,9885,13646,10598,10265,6324,5902,6346,3731,4991,8805,8056,11914,11220,8055,10279,13742,12391,5520
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,7245,11486,14662,11978,11096,11713,12159,8285,12584,5408,11098,8982,9022,14997,12328,11919,8326,10500,6743,9981,12249,6524,13873,7830,14736,7957,8600,10317,5765,12960,13782,12106
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,10733,13483,9435,13217,9205,6011,7369,11271,8287,9725,2714,7240,13434,9263,7709,8664,15038,7193,13930,11481,9221,15404
13844,7980,12540,11770,10699,10599,4441,5408,6524,12249,10317,7618,4257,7245,8178,8287,8285,7240,8982,13199,15498,14997,5765,10500,11098,9206,8637,5409,6547,6741,6011,13483,9205,7369,2714,8587,13434,9263,13611,8985,9221,7796,7709,12877,7193,10170,10166,6373,12576,14057
9022,8326,13844,13217,9725,11271,7830,7980,14736,8600,15038,11481,12106,15404,11770,6743,10699,12540,9487,11486,9981,2599,11096,14953,13337,7228,14662,12584,11978,11713,8353,7957,6515,13873,12159,7608,12328,7683,9490,12545,13037,11919,15019,7700,7264,10599,12960,5866,11220,8352
13844,7980,12540,11770,10699,10599,4441,5408,8178,7618,6524,13199,12249,15498,7245,8285,10317,8982,14997,4257,11098,10500,5765,8287,7240,8637,6547,6741,12877,6011,13483,10170,9205,7369,2714,13434,9263,7709,7193,9221,10166,8985,8587,9435,13930,13611,7796,12576,10733,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6741,6547,8637,10733,9435,13483,9205,6011,7369,2714,8287,13434,7709,9263,8664,7240,13930,7193,9221,4815,10166,9050,12576,6159,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,11098,9487,14662,11978,11713,8285,11486,11096,12159,8982,12584,14997,5408,11919,12328,10500,12249,6524,13782,5765,6743,12877,10317,9981,13873,10170,12399,12357,12488,7957,12960,6741
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,12249,6524,13217,11271,5765,9725,12877,10317,10170,15038,11481,6741,4257,6547,15404,8637,10733,14662,11978,11713,9435,9487,12159,13483,11486,11096,9205,6011,7369,12584,11919,12328
13844,7980,12540,11770,10699,7700,9022,15369,13607,9885,11220,12200,8805,15368,7877,12499,10358,12267,8326,11396,4438,4686,7578,10599,7447,14327,10295,9315,12515,14656,14109,12431,8697,10510,7830,12193,8600,14736,12106,8964,9118,10158,11177,4349,7938,7228,9968,5902,10650,11914
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,12249,6524,5765,12877,10317,13217,10170,11271,9725,6741,6547,4257,8637,15038,10733,9435,11481,13483,9205,6011,7369,15404,14662,11978,11713,9487,2714,12159,13434,7709,8664,9263
13844,7980,11770,10699,12540,13217,10599,9022,11271,9725,8326,15038,11481,15404,7830,9487,14736,11486,8600,11096,14662,11978,11713,6743,12584,12159,9981,4441,12106,12328,13873,7957,11919,13337,14953,2599,7228,8353,6515,7683,9490,12545,13037,7608,12960,7264,15160,8352,11582,11574
13844,7980,12540,11770,10699,10599,13217,4441,11271,9725,15038,9022,11481,8326,15404,9487,11486,11096,14662,11978,11713,12584,12159,7830,14736,8600,6743,8178,9981,12328,11919,12106,13873,13199,15498,7957,13337,14953,2599,7683,7228,9490,12545,13037,12960,8353,6515,7608,7264,15160
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,8285,5408,8982,11098,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,13483,9205,6011,7369,8287,9435,10733,7240,2714,13434,9263,7709,7193,13930,9221,8664,10166,4815,12576,14200,15050,8985
13844,7980,11770,12540,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,15404,8285,11098,5408,9487,8982,14662,11486,11978,11713,11096,12159,14997,12584,10500,11919,12328,12249,6524,9022,6743,8326,10317,9981,5765,13873,7957,12877,13782,7830,14736,10170,8600
13844,7980,12540,11770,10699,10599,13217,11271,9725,9022,4441,15038,8326,11481,15404,9487,11486,11096,7830,14662,14736,11978,11713,8600,12584,12159,6743,9981,12328,12106,11919,13873,7957,8178,14953,13337,2599,13199,15498,7228,8353,7683,9490,6515,12545,13037,12960,7608,7264,15160
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6547,6741,8637,10733,9435,13483,9205,6011,7369,8287,2714,13434,9263,7709,7240,8664,7193,13930,9221,4815,10166,12576,9050,6159,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6741,6547,8637,10733,9435,13483,9205,6011,7369,2714,13434,7709,9263,8287,8664,7240,13930,7193,9221,4815,10166,9050,12576,6159,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,13217,8982,5408,14997,11271,9725,10500,15038,11481,12249,6524,15404,9487,14662,11978,11713,11486,11096,12159,10317,5765,12584,12877,11919,12328,10170,4257,6547,6741,8637,10733,13483,9435,9205,6011,7369
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,8285,5408,8982,11098,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,13483,9205,6011,8287,7369,9435,10733,7240,2714,13434,9263,7709,7193,13930,9221,8664,10166,4815,12576,14200,15050,8985
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,7618,11098,7245,15038,8285,11481,8982,14997,15404,5408,14662,11978,10500,11713,9487,12159,11486,11096,12584,11919,12328,12249,6524,5765,12877,10317,10170,13782,12399,10733,12357,6741,6547,9435,8637,12488,4257
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,13217,11271,9725,12249,6524,15038,5765,11481,12877,10317,10170,15404,14662,11978,11713,9487,12159,11486,11096,6741,6547,10733,4257,8637,12584,11919,9435,12328,13483,9205,6011,7369
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,8285,8982,6524,12249,14997,11098,10500,10317,5765,4257,8287,12877,7240,6547,8637,10170,6741,13483,6011,9205,7369,2714,13434,9263,7709,7193,9435,9221,10733,10166,13930,12576,8664,8985,4815,8587,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,11098,14662,9487,11978,11713,11486,8285,12159,11096,8982,12584,14997,11919,5408,12328,10500,12249,6524,13782,5765,12877,6743,10317,12399,12357,10170,9981,13873,12488,7957,14304,10733
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12877,12249,6524,5765,10170,10317,10733,9435,6741,6547,8637,13483,4257,9205,8664,7369,6011,7709,2714,13434,9263,13930,7193,8287,9050,4815,9221,7240,6159,13217,10166,6037
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,8178,15404,13199,15498,9487,14662,11486,11978,11713,11096,12159,12584,12328,11919,6743,9981,9022,8326,13873,7618,7957,7245,13782,11098,8285,12960,8982,7830,14736,8600,5408,14997,7683,9490,12545,13037,15160,12399
13844,7980,9022,8326,12540,11770,10699,13217,7830,14736,9725,11271,8600,15038,12106,11481,10599,15404,6743,2599,14953,13337,7228,9487,9981,11486,8353,11096,6515,7608,14662,12584,11978,11713,7957,13873,12159,7700,11220,9885,7877,8805,12499,12328,15019,10358,12267,7683,9490,12545
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12877,5765,12249,6524,10170,10733,10317,9435,6741,6547,8637,13483,9205,8664,4257,7369,6011,7709,2714,13434,9263,13930,7193,4815,9050,9221,8287,6159,7240,10166,6037,12576
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524,12877,5765,10170,10317,10733,9435,6741,6547,8637,4257,13483,9205,6011,7369,8664,2714,7709,13434,9263,13930,7193,8287,7240,9221,4815,9050,10166,6159,12576,6037
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,11098,8285,15404,8982,14662,9487,11978,11713,11486,14997,12159,11096,5408,12584,10500,11919,12328,12249,6524,5765,12877,13782,10317,10170,6743,12399,12357,9981,13873,12488,10733,6741,6547
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,14662,11978,11096,11713,8178,12159,12584,13199,15498,12328,11919,6743,9022,8326,9981,13873,7957,13782,7830,14736,12960,7618,8600,7245,7683,11098,9490,12545,13037,15160,8285,12633,12399,8982,7264
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6547,6741,8637,10733,9435,13483,9205,6011,7369,8287,2714,13434,7709,9263,7240,8664,7193,13930,9221,4815,10166,12576,9050,13217,6159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524,12877,5765,10170,10317,10733,9435,6741,6547,8637,13217,4257,13483,9205,6011,7369,11271,8664,9725,2714,7709,13434,9263,13930,15038,11481,7193,8287,7240,9221,4815
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,8285,8982,6524,12249,14997,11098,10317,10500,5765,4257,8287,12877,7240,6547,8637,10170,6741,13483,6011,9205,7369,2714,13434,9263,7709,7193,9435,9221,10733,10166,13930,12576,8985,8664,8587,4815,14200
15369,13607,12200,15368,7578,9315,14656,14109,8697,12515,10295,7700,11270,7585,12431,9885,9968,10510,11220,10650,8805,9118,12193,7877,12499,12005,14972,10158,10358,12267,8964,14038,11396,10520,4438,10598,5902,6324,10265,11914,3731,4686,10279,12391,7652,12410,11177,11256,11736,7447
13844,7980,12540,11770,10699,10599,9022,13217,8326,11271,9725,15038,11481,7830,15404,14736,8600,4441,9487,11486,11096,6743,14662,11978,11713,12106,12584,12159,9981,13873,7957,13337,14953,2599,12328,11919,7228,8353,6515,7608,7683,9490,12545,13037,12960,7264,7700,15160,8352,15019
13844,7980,12540,11770,10699,10599,4441,5408,6524,12249,10317,7618,8178,7245,8285,4257,13199,15498,8982,8287,7240,14997,10500,5765,11098,8637,6547,6741,6011,13483,9205,9206,5409,7369,12877,2714,13434,9263,10170,7709,9221,8587,7193,8985,13611,10166,7796,12576,6373,14200
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,13217,8285,8982,11271,9725,14997,5408,15038,10500,11481,15404,14662,11978,11713,9487,12159,11486,11096,12249,12584,6524,11919,12328,5765,12877,10170,10317,10733,6741,13782,6547,9435,8637,4257,13483,12399,9205
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524,5765,10317,12877,10170,4257,6547,6741,8637,10733,9435,13483,9205,6011,7369,8287,2714,13434,7709,9263,7240,8664,7193,13930,9221,4815,10166,12576,9050,6159,14200
13844,7980,12540,11770,10699,10599,4441,5408,6524,12249,10317,7618,8178,7245,4257,8285,8287,13199,15498,7240,8982,14997,10500,5765,11098,8637,6547,6741,6011,9206,5409,13483,9205,7369,2714,13434,9263,12877,8587,10170,7709,9221,7193,8985,13611,7796,10166,12576,6373,14200
13844,7980,12540,11770,10699,10599,4441,5408,8178,6524,12249,7618,13199,15498,7245,10317,8285,8982,14997,4257,8287,10500,11098,7240,5765,8637,6547,6741,6011,13483,12877,9205,10170,7369,2714,13434,9263,7709,9221,7193,10166,8587,8985,9206,5409,13611,7796,12576,13930,9435
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,8982,11098,14997,10500,6524,12249,10317,5765,4257,12877,10170,6547,8637,6741,8287,13483,7240,6011,9205,7369,9435,2714,10733,13434,9263,7709,7193,9221,13930,10166,8664,4815,12576,14200,8985,15050
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,13483,10733,9205,9435,6011,7369,8287,7240,2714,13434,9263,7709,7193,8664,13930,9221,10166,13217,4815,11271,12576,9725
13844,7980,15369,13607,12200,15368,7578,12540,9315,14109,14656,8697,12515,10295,11270,7585,7700,11770,12431,10699,9968,10650,9885,10510,9118,12005,14972,11220,14038,12193,8805,10520,7877,12499,10158,10599,8964,10358,12267,12410,7564,6117,11120,10419,10598,13957,11396,5902,10265,4438
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,11481,9022,15404,8326,9487,8178,11486,11096,14662,11978,11713,12159,12584,13199,15498,6743,7830,12328,14736,11919,8600,9981,13873,7957,12106,14953,13337,2599,12960,7683,9490,12545,13037,7618,7228,15160,7264,8353,7245
7700,15369,13607,12200,15368,9885,11220,13844,8805,7877,12499,10358,12267,9022,11396,7578,4438,7980,4686,9315,10295,12515,14656,14109,7447,14327,12431,8326,8697,10510,12193,12540,9118,8964,10158,11177,9968,10650,5902,11914,11770,11270,4349,10598,7585,10699,7938,6324,10279,7652
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,8285,6524,12249,8982,14997,11098,10317,10500,4257,5765,8287,7240,12877,6547,8637,6741,10170,6011,13483,9205,7369,2714,13434,9263,7709,7193,9435,9221,10733,10166,13930,8985,12576,8587,8664,13611,7796
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,7245,14662,11486,11978,11713,11096,8285,11098,12159,12584,5408,8982,14997,11919,12328,10500,6743,9022,12249,6524,8326,9981,13873,10317,7957,5765,13782,7830,12877,14736,12960,8600
13844,7980,12540,11770,10699,10599,4441,13217,9022,11271,9725,8326,15038,11481,15404,7830,9487,14736,11486,8600,11096,14662,11978,11713,12584,12159,6743,8178,12106,9981,12328,13199,15498,13873,11919,7957,13337,14953,2599,7228,8353,6515,7608,7683,9490,12545,13037,12960,7264,7700
9022,13844,8326,7980,7830,12540,14736,8600,11770,10699,12106,13217,7700,9725,11271,7228,2599,8353,11220,6515,9885,13337,14953,15038,8805,7877,12499,7608,10358,12267,11481,11396,6743,10599,4438,4686,7447,14327,15369,9981,13607,15404,12200,15368,15019,9487,7957,11486,13873,11096
13844,7980,7700,15369,13607,12200,15368,9885,11220,8805,7877,12499,10358,12267,7578,12540,11396,9315,9022,4438,10295,14109,14656,12515,4686,12431,7447,14327,11770,10699,8697,10510,12193,8326,9118,8964,10158,9968,11177,10650,11270,7585,5902,11914,10598,6324,10279,7652,3731,12391
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524,12877,5765,10170,10317,10733,9435,6741,6547,8637,13483,4257,9205,6011,7369,8664,2714,7709,13434,9263,13930,7193,8287,7240,4815,9221,9050,10166,6159,12576,6037
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524,13217,5765,10317,12877,11271,9725,10170,15038,11481,4257,6547,6741,8637,10733,9435,13483,15404,9205,14662,11978,11713,6011,9487,7369,12159,11486,11096,8287,2714,13434
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,8178,13199,15498,15404,9487,14662,11978,11486,11713,11096,12159,12584,11919,12328,6743,7618,9981,13873,7245,11098,13782,8285,7957,8326,9022,8982,14997,5408,12960,12399,10500,12357,12488,7683,14736,7830,15160,9490
13844,7980,11770,10699,12540,10599,4441,8178,13217,13199,15498,11271,9725,15038,11481,15404,9487,14662,11978,11713,11486,11096,12159,12584,11919,12328,7618,7245,11098,8285,8982,5408,14997,6743,10500,9981,13873,13782,7957,8326,9022,12249,6524,12960,12399,12357,12488,5765,12633,15160
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,7618,11098,7245,11271,8285,9725,8982,14997,15038,11481,5408,10500,15404,14662,11978,11713,9487,12159,11486,11096,12584,11919,12249,12328,6524,5765,12877,10170,10317,13782,10733,6741,6547,9435,8637,4257,12399,12357,13483
13844,7980,11770,12540,10699,10599,4441,13217,11271,9725,15038,11481,9022,15404,8326,9487,11486,11096,14662,11978,11713,12159,12584,8178,6743,13199,15498,12328,7830,14736,11919,8600,9981,13873,7957,12106,14953,13337,12960,7683,2599,9490,12545,13037,15160,7228,7264,8353,6515,8352
13844,7980,11770,10699,12540,13217,11271,9725,15038,10599,11481,15404,9487,11486,11096,14662,11978,11713,12159,12584,9022,8326,12328,4441,11919,6743,9981,13873,7830,7957,14736,8600,12960,7683,9490,12545,13037,12106,15160,13337,14953,7264,13782,8178,8352,12633,11582,2599,11094,11574
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,13217,11271,12249,6524,9725,5765,15038,12877,11481,10317,10170,15404,14662,11978,11713,9487,12159,11486,11096,6741,10733,6547,8637,4257,9435,12584,11919,13483,12328,9205,6011,7369
15369,13607,12200,15368,7700,7578,9885,9315,11220,14109,14656,8805,10295,12515,7877,12499,12431,10358,12267,8697,11396,4438,10510,4686,12193,9118,7447,14327,10158,9968,8964,11270,10650,7585,5902,11177,10598,11914,6324,10279,3731,10265,7652,12391,14972,12005,11256,10122,7814,11736
15369,13607,12200,15368,7700,7578,9885,11220,8805,9315,7877,12499,14109,14656,10295,12515,13844,10358,12267,11396,12431,8697,4438,4686,7980,10510,7447,14327,12193,9118,11270,7585,9968,10158,10650,8964,11177,5902,10598,11914,6324,10279,3731,10265,12005,14972,7652,12391,12540,11256
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,9487,8285,5408,11486,14662,11096,11978,11713,11098,8982,12159,12584,9022,14997,8326,12328,11919,10500,6743,12249,6524,9981,7830,13873,14736,8600,7957,10317,5765,12106,12960,12877
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,13217,5408,10500,11271,9725,15038,11481,12249,6524,15404,14662,11978,11713,9487,5765,12159,11486,12877,11096,10317,12584,11919,10170,12328,10733,6741,6547,8637,4257,9435,13483,9205,6011,7369
15369,13607,12200,15368,7578,9315,14656,14109,8697,12515,10295,11270,7585,7700,12431,9968,10650,10510,9118,9885,14972,12005,12193,11220,8805,10158,7877,12499,8964,14038,10520,10358,12267,10598,5902,10265,6324,11914,3731,11396,10279,4438,12391,12410,7652,11256,11736,11177,10122,7814
13844,7980,12540,11770,10699,10599,4441,5408,6524,12249,10317,8178,7618,7245,13199,8285,15498,4257,8982,8287,7240,14997,10500,5765,11098,8637,6547,6741,6011,13483,9205,9206,5409,12877,7369,2714,13434,10170,9263,7709,9221,7193,8587,8985,10166,13611,7796,12576,6373,14200
9022,7700,13844,9885,15369,11220,13607,8805,7877,12499,8326,12200,15368,10358,12267,11396,7980,4438,4686,7447,14327,7578,10295,9315,12515,14109,14656,12431,7830,8600,14736,12106,12540,8697,10510,12193,11770,7228,10699,4349,8964,7938,10158,11177,8353,9118,6515,7608,5902,2599
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,8285,5408,8982,11098,14997,10500,12249,6524,10317,5765,12877,10170,4257,6547,6741,8637,13483,9205,6011,8287,7369,9435,10733,7240,2714,13434,9263,7709,7193,13930,9221,8664,10166,4815,12576,14200,15050,8985
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,9487,14662,11978,11486,7618,11713,11096,12159,7245,12584,8285,11098,8982,11919,12328,5408,14997,10500,6743,9022,8326,9981,12249,6524,13873,7957,13782,10317,5765,7830,14736,12960,8600,12877
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,7618,7245,15038,11098,8285,11481,8982,5408,14997,15404,10500,9487,14662,11978,11713,11486,11096,12159,12584,11919,12328,12249,6524,5765,10317,12877,10170,13782,6743,4257,6547,6741,8637,9981,13873,10733,9435
7700,15369,13607,12200,15368,9885,11220,8805,7877,12499,10358,12267,7578,11396,10295,4438,9315,12515,14109,14656,4686,12431,7447,14327,8697,10510,12193,8964,10158,9118,11177,5902,11914,10598,9968,6324,10650,10279,7652,3731,12391,10265,11256,10122,7814,4349,11270,7585,7938,7213
